price,neighbourhood,latitude,longitude,room_type,availability_365
299,Lower Garden District,29.9415518,-90.06920029,Entire home/apt,131
99,Lower Garden District,29.92660012,-90.0748638,Entire home/apt,90
179,Lower Garden District,29.93545266,-90.07235491,Entire home/apt,354
129,Lower Garden District,29.93390308,-90.0708122,Entire home/apt,357
450,Lower Garden District,29.93822238,-90.07196892,Entire home/apt,341
80,Lower Garden District,29.93364067,-90.07638187,Entire home/apt,100
445,Lower Garden District,29.93259325,-90.07271021,Entire home/apt,352
125,Lower Garden District,29.94202487,-90.06783407,Entire home/apt,173
100,Lower Garden District,29.93340516,-90.07567873,Entire home/apt,270
130,Lower Garden District,29.9344937,-90.07719989,Entire home/apt,269
350,Lower Garden District,29.93886936,-90.07083299,Entire home/apt,254
900,Lower Garden District,29.93322844,-90.07287084,Entire home/apt,365
33,Lower Garden District,29.93763313,-90.0725996,Shared room,354
99,Lower Garden District,29.94400996,-90.06813287,Entire home/apt,6
120,Lower Garden District,29.9326601,-90.07861278,Entire home/apt,346
182,Lower Garden District,29.93417937,-90.07396098,Entire home/apt,330
68,Lower Garden District,29.93431705,-90.07021712,Private room,32
130,Lower Garden District,29.93198882,-90.0774843,Entire home/apt,361
75,Lower Garden District,29.93085354,-90.07514407,Private room,38
225,Lower Garden District,29.93060754,-90.07495711,Entire home/apt,276
139,Lower Garden District,29.93234144,-90.06673998,Private room,320
200,Lower Garden District,29.93366752,-90.06647586,Entire home/apt,326
250,Lower Garden District,29.92833361,-90.07768751,Entire home/apt,86
69,Lower Garden District,29.93287272,-90.07339885,Private room,42
85,Lower Garden District,29.93765603,-90.07338195,Private room,362
200,Lower Garden District,29.94283036,-90.06555809,Entire home/apt,348
125,Lower Garden District,29.93077301,-90.07765541,Entire home/apt,365
100,Lower Garden District,29.9428054,-90.06902251,Private room,360
100,Lower Garden District,29.93769822,-90.06989395,Private room,0
105,Lower Garden District,29.93193949,-90.07246695,Private room,149
119,Lower Garden District,29.93404801,-90.07223786,Entire home/apt,348
129,Lower Garden District,29.93362646,-90.06666107,Private room,315
60,Lower Garden District,29.93744663,-90.07313301,Private room,4
90,Lower Garden District,29.9284828,-90.06849159,Entire home/apt,11
99,Lower Garden District,29.9349903,-90.07628264,Entire home/apt,353
219,Lower Garden District,29.93317886,-90.07014714,Entire home/apt,327
145,Lower Garden District,29.93900781,-90.06994797,Entire home/apt,114
200,Lower Garden District,29.92744794,-90.07699601,Entire home/apt,358
52,Lower Garden District,29.93636246,-90.07532577,Private room,347
999,Lower Garden District,29.93774941,-90.07194957,Entire home/apt,341
150,Lower Garden District,29.92959876,-90.0768862,Entire home/apt,153
45,Lower Garden District,29.92773335,-90.07801954,Private room,244
95,Lower Garden District,29.92873918,-90.07683585,Entire home/apt,58
120,Lower Garden District,29.93132172,-90.07532346,Entire home/apt,0
150,Lower Garden District,29.93366057,-90.0723899,Entire home/apt,79
125,Lower Garden District,29.94511026,-90.06876691,Entire home/apt,170
110,Lower Garden District,29.9292223,-90.07887667,Private room,365
299,Lower Garden District,29.93538385,-90.06952741,Entire home/apt,0
150,Lower Garden District,29.93459195,-90.07594741,Entire home/apt,308
107,Lower Garden District,29.93169966,-90.07334042,Private room,176
250,Lower Garden District,29.93355514,-90.07960011,Entire home/apt,71
115,Lower Garden District,29.93043798,-90.07367309,Entire home/apt,360
160,Lower Garden District,29.92788597,-90.06737779,Entire home/apt,337
105,Lower Garden District,29.9335469,-90.06613625,Private room,109
58,Lower Garden District,29.93769311,-90.06803462,Private room,111
400,Lower Garden District,29.92801102,-90.07654008,Entire home/apt,364
199,Lower Garden District,29.93940927,-90.07007365,Entire home/apt,43
1200,Lower Garden District,29.93016424,-90.0769901,Entire home/apt,347
1840,Lower Garden District,29.93872144,-90.06643444,Entire home/apt,280
179,Lower Garden District,29.93357567,-90.07199711,Entire home/apt,318
99,Lower Garden District,29.93136111,-90.07420424,Private room,47
65,Lower Garden District,29.93393749,-90.06791319,Private room,104
59,Lower Garden District,29.92965266,-90.07004178,Private room,153
125,Lower Garden District,29.93141105,-90.07424145,Private room,359
225,Lower Garden District,29.93418571,-90.07056842,Entire home/apt,361
350,Lower Garden District,29.93574067,-90.07348263,Entire home/apt,196
119,Lower Garden District,29.93751022,-90.06809758,Private room,280
46,Lower Garden District,29.93642136,-90.07206621,Private room,93
200,Lower Garden District,29.93282166,-90.08019219,Private room,0
125,Lower Garden District,29.93445518,-90.07189402,Private room,362
125,Lower Garden District,29.93367441,-90.07333966,Private room,363
295,Lower Garden District,29.93276499,-90.07917737,Entire home/apt,89
100,Lower Garden District,29.93062051,-90.07526148,Entire home/apt,54
89,Lower Garden District,29.93132017,-90.07068111,Entire home/apt,39
104,Lower Garden District,29.93186733,-90.07650774,Private room,352
125,Lower Garden District,29.9282509,-90.07912542,Entire home/apt,325
120,Lower Garden District,29.93756765,-90.07209175,Entire home/apt,331
115,Lower Garden District,29.93384649,-90.07818393,Entire home/apt,351
265,Lower Garden District,29.93108658,-90.07736222,Entire home/apt,102
350,Lower Garden District,29.92674228,-90.07439977,Entire home/apt,138
45,Lower Garden District,29.93672542,-90.0721709,Private room,157
100,Lower Garden District,29.94179547,-90.06939465,Entire home/apt,323
10000,Lower Garden District,29.9311498,-90.07901421,Entire home/apt,365
100,Lower Garden District,29.93325586,-90.07905936,Entire home/apt,355
99,Lower Garden District,29.92541431,-90.07552798,Private room,319
199,Lower Garden District,29.93044246,-90.0797782,Entire home/apt,140
312,Lower Garden District,29.92667135,-90.07537931,Entire home/apt,358
150,Lower Garden District,29.94412339,-90.06852251,Entire home/apt,31
121,Lower Garden District,29.92705452,-90.0759035,Entire home/apt,77
170,Lower Garden District,29.93304755,-90.07469725,Entire home/apt,363
295,Lower Garden District,29.93507924,-90.07019853,Entire home/apt,342
102,Lower Garden District,29.93585607,-90.07311943,Entire home/apt,111
150,Lower Garden District,29.92726905,-90.07702712,Entire home/apt,323
225,Lower Garden District,29.93087725,-90.07744093,Entire home/apt,319
135,Lower Garden District,29.93688601,-90.06870078,Private room,0
195,Lower Garden District,29.92730242,-90.06674563,Entire home/apt,361
300,Lower Garden District,29.9314395,-90.0736144,Entire home/apt,23
119,Lower Garden District,29.93911455,-90.06756363,Private room,280
115,Lower Garden District,29.92712078,-90.07651355,Entire home/apt,156
80,Lower Garden District,29.92589971,-90.07732378,Private room,308
175,Lower Garden District,29.93826407,-90.0739003,Entire home/apt,31
129,Lower Garden District,29.93271254,-90.07234423,Entire home/apt,350
148,Lower Garden District,29.93376399,-90.06910747,Entire home/apt,365
125,Lower Garden District,29.93426281,-90.07821224,Entire home/apt,352
100,Lower Garden District,29.93394666,-90.07151086,Private room,31
300,Lower Garden District,29.93249217,-90.07157207,Entire home/apt,365
200,Lower Garden District,29.93223376,-90.07486276,Entire home/apt,0
50,Lower Garden District,29.93718326,-90.0738759,Private room,333
100,Lower Garden District,29.93231193,-90.07341187,Entire home/apt,287
190,Lower Garden District,29.93502347,-90.07548668,Entire home/apt,336
175,Lower Garden District,29.93182272,-90.07917395,Entire home/apt,0
90,Lower Garden District,29.93317085,-90.07743981,Private room,0
160,Lower Garden District,29.93286508,-90.0762319,Entire home/apt,90
65,Lower Garden District,29.9383818,-90.06767403,Private room,111
85,Lower Garden District,29.93215443,-90.07629901,Private room,6
129,Lower Garden District,29.92946553,-90.06882037,Private room,180
129,Lower Garden District,29.9324048,-90.07328879,Entire home/apt,358
330,Lower Garden District,29.93459403,-90.07606096,Entire home/apt,310
170,Lower Garden District,29.9354525,-90.07002421,Entire home/apt,84
400,Lower Garden District,29.93412887,-90.0745883,Entire home/apt,335
300,Lower Garden District,29.93405229,-90.07564648,Private room,0
110,Lower Garden District,29.93379537,-90.06875205,Entire home/apt,66
135,Lower Garden District,29.9277687,-90.07587915,Entire home/apt,348
250,Lower Garden District,29.92807272,-90.07835087,Entire home/apt,318
119,Lower Garden District,29.93571167,-90.0715306,Entire home/apt,180
150,Lower Garden District,29.93245201,-90.07572115,Entire home/apt,363
135,Lower Garden District,29.9372686,-90.07171592,Entire home/apt,265
300,Lower Garden District,29.93347553,-90.08075415,Entire home/apt,0
165,Lower Garden District,29.93077886,-90.07608688,Entire home/apt,119
250,Lower Garden District,29.9320482,-90.07864627,Entire home/apt,365
225,Lower Garden District,29.93492588,-90.07202277,Entire home/apt,167
129,Lower Garden District,29.93484833,-90.07612953,Entire home/apt,282
195,Lower Garden District,29.93366499,-90.06679403,Entire home/apt,348
195,Lower Garden District,29.93336775,-90.0709049,Entire home/apt,349
65,Lower Garden District,29.93393457,-90.06681489,Private room,95
250,Lower Garden District,29.92737467,-90.07521717,Entire home/apt,16
125,Lower Garden District,29.93406976,-90.07282388,Entire home/apt,351
100,Lower Garden District,29.93288239,-90.07371342,Private room,337
150,Lower Garden District,29.92964545,-90.07575385,Entire home/apt,355
169,Lower Garden District,29.93869757,-90.06854721,Private room,280
129,Lower Garden District,29.93632874,-90.06753545,Private room,280
295,Lower Garden District,29.93005568,-90.07561663,Entire home/apt,364
125,Lower Garden District,29.93266214,-90.07344165,Entire home/apt,0
700,Lower Garden District,29.93401229,-90.07734068,Entire home/apt,233
85,Lower Garden District,29.9326043,-90.07668886,Private room,359
195,Lower Garden District,29.93344877,-90.07040093,Entire home/apt,360
120,Lower Garden District,29.93743742,-90.07024482,Entire home/apt,5
200,Lower Garden District,29.93431921,-90.07753885,Private room,0
1000,Lower Garden District,29.93444895,-90.07302717,Entire home/apt,365
175,Lower Garden District,29.93185926,-90.06575941,Entire home/apt,338
189,Lower Garden District,29.93652981,-90.07529681,Entire home/apt,292
150,Lower Garden District,29.93891545,-90.06942089,Entire home/apt,0
150,Lower Garden District,29.92963122,-90.07798791,Entire home/apt,0
250,Lower Garden District,29.92951293,-90.07648927,Entire home/apt,365
59,Lower Garden District,29.93103324,-90.07183003,Entire home/apt,50
129,Lower Garden District,29.93873583,-90.06676518,Private room,279
80,Lower Garden District,29.93314424,-90.06767297,Private room,89
130,Lower Garden District,29.93106164,-90.07633011,Entire home/apt,352
120,Lower Garden District,29.93688524,-90.07166372,Entire home/apt,322
800,Lower Garden District,29.93747399,-90.07224488,Entire home/apt,300
150,Lower Garden District,29.92934444,-90.07558825,Entire home/apt,359
280,Lower Garden District,29.93095711,-90.07350351,Entire home/apt,365
129,Lower Garden District,29.93745088,-90.06784039,Private room,280
200,Lower Garden District,29.93643512,-90.07313879,Entire home/apt,70
80,Lower Garden District,29.93245104,-90.07759335,Entire home/apt,321
169,Lower Garden District,29.93801549,-90.06734618,Private room,280
142,Lower Garden District,29.93257985,-90.07514824,Entire home/apt,0
229,Lower Garden District,29.93821754,-90.06813231,Entire home/apt,276
120,Lower Garden District,29.93415772,-90.07731121,Entire home/apt,340
129,Lower Garden District,29.93288961,-90.07215953,Entire home/apt,0
99,Lower Garden District,29.92660741,-90.07741338,Entire home/apt,89
109,Lower Garden District,29.93696832,-90.06802722,Private room,278
250,Lower Garden District,29.93240467,-90.07415597,Entire home/apt,347
130,Lower Garden District,29.9317071,-90.06865525,Entire home/apt,301
125,Lower Garden District,29.93623176,-90.07184184,Private room,332
150,Lower Garden District,29.92578488,-90.07606603,Private room,0
660,Lower Garden District,29.93303947,-90.07491094,Entire home/apt,287
200,Lower Garden District,29.93337799,-90.07013773,Entire home/apt,0
109,Lower Garden District,29.9382932,-90.07403349,Entire home/apt,109
55,Lower Garden District,29.93555162,-90.07302894,Private room,37
68,Lower Garden District,29.93643435,-90.06742626,Private room,100
200,Lower Garden District,29.93170678,-90.07210978,Entire home/apt,337
78,Lower Garden District,29.9343501,-90.06724386,Entire home/apt,0
189,Lower Garden District,29.93769853,-90.07323681,Entire home/apt,337
139,Lower Garden District,29.93859434,-90.07028123,Entire home/apt,146
70,Lower Garden District,29.93276306,-90.07298212,Private room,0
150,Lower Garden District,29.93068867,-90.07015723,Entire home/apt,363
40,Lower Ninth Ward,29.96842348,-90.02347643,Private room,79
59,Lower Ninth Ward,29.96868818,-90.01101554,Private room,149
70,Lower Ninth Ward,29.97170624,-90.01777648,Private room,0
120,Lower Ninth Ward,29.96305788,-90.01558452,Entire home/apt,332
80,Lower Ninth Ward,29.96717179,-90.01832166,Entire home/apt,90
103,Lower Ninth Ward,29.969661,-90.02392756,Private room,344
90,Lower Ninth Ward,29.95816091,-90.00591027,Entire home/apt,362
300,Lower Ninth Ward,29.96302857,-89.99989858,Entire home/apt,365
175,Marigny,29.96583465,-90.06288593,Entire home/apt,257
110,Marigny,29.96786593,-90.06036342,Entire home/apt,347
225,Marigny,29.96414776,-90.05847614,Private room,365
80,Marigny,29.96731883,-90.05939373,Entire home/apt,360
150,Marigny,29.96677346,-90.0542113,Entire home/apt,170
170,Marigny,29.96492161,-90.05317793,Entire home/apt,363
120,Marigny,29.96680288,-90.06194505,Entire home/apt,70
100,Marigny,29.96647422,-90.0521807,Private room,310
200,Marigny,29.96459087,-90.05700248,Entire home/apt,283
145,Marigny,29.96398436,-90.05806378,Entire home/apt,263
59,Marigny,29.96561259,-90.05455302,Private room,4
255,Marigny,29.96572241,-90.05139248,Entire home/apt,175
400,Marigny,29.96311909,-90.05804159,Entire home/apt,252
135,Marigny,29.96520533,-90.0517095,Entire home/apt,322
167,Marigny,29.96689104,-90.05342654,Entire home/apt,205
99,Marigny,29.96762944,-90.05393398,Private room,77
159,Marigny,29.96769523,-90.06131985,Entire home/apt,334
115,Marigny,29.96704953,-90.0522724,Private room,337
175,Marigny,29.96295269,-90.05484316,Entire home/apt,63
100,Marigny,29.96448616,-90.05964307,Entire home/apt,0
160,Marigny,29.96320444,-90.05543626,Private room,154
150,Marigny,29.9648759,-90.05506363,Entire home/apt,365
300,Marigny,29.96530412,-90.05406407,Private room,339
160,Marigny,29.96382891,-90.05210852,Entire home/apt,180
86,Marigny,29.96755276,-90.05193038,Private room,364
110,Marigny,29.96791883,-90.05153041,Entire home/apt,295
139,Marigny,29.96658759,-90.0559822,Entire home/apt,333
355,Marigny,29.96520145,-90.05295341,Entire home/apt,172
450,Marigny,29.96514018,-90.05776873,Entire home/apt,93
89,Marigny,29.96629416,-90.05152392,Private room,46
225,Marigny,29.96585014,-90.05572826,Entire home/apt,340
94,Marigny,29.9680473,-90.0535851,Private room,365
250,Marigny,29.96443885,-90.06110053,Entire home/apt,231
155,Marigny,29.96671806,-90.06156274,Entire home/apt,308
150,Marigny,29.9678325,-90.05978033,Entire home/apt,291
130,Marigny,29.96518902,-90.06108456,Entire home/apt,307
295,Marigny,29.96703616,-90.05530128,Entire home/apt,278
160,Marigny,29.96843222,-90.05041756,Entire home/apt,348
135,Marigny,29.96407156,-90.0543406,Entire home/apt,95
150,Marigny,29.96504199,-90.05885905,Entire home/apt,319
150,Marigny,29.96258039,-90.05800223,Entire home/apt,16
325,Marigny,29.96754293,-90.05605755,Entire home/apt,328
130,Marigny,29.96665388,-90.0607068,Entire home/apt,352
600,Marigny,29.9644334,-90.05368169,Entire home/apt,0
150,Marigny,29.96823725,-90.05161664,Entire home/apt,363
89,Marigny,29.96458596,-90.06020906,Private room,66
200,Marigny,29.96290386,-90.05895887,Entire home/apt,153
45,Marigny,29.96443235,-90.05995659,Private room,331
85,Marigny,29.96740965,-90.05994924,Private room,239
171,Marigny,29.9666437,-90.05991488,Entire home/apt,340
195,Marigny,29.96593385,-90.06046574,Entire home/apt,295
100,Marigny,29.9658042,-90.05913052,Entire home/apt,166
150,Marigny,29.96519229,-90.05997819,Entire home/apt,38
225,Marigny,29.96581468,-90.06204174,Entire home/apt,344
80,Marigny,29.96714469,-90.05923383,Private room,74
125,Marigny,29.96661377,-90.05831487,Entire home/apt,116
185,Marigny,29.96514611,-90.05288455,Entire home/apt,284
150,Marigny,29.96308315,-90.05747128,Entire home/apt,90
135,Marigny,29.96457061,-90.05336746,Entire home/apt,100
159,Marigny,29.9635403,-90.05923825,Entire home/apt,354
145,Marigny,29.96562006,-90.05124351,Entire home/apt,307
120,Marigny,29.96605085,-90.06100972,Entire home/apt,322
175,Marigny,29.96463049,-90.05693866,Entire home/apt,84
119,Marigny,29.96454881,-90.05373116,Entire home/apt,321
85,Marigny,29.96378297,-90.05383449,Private room,282
142,Marigny,29.9662067,-90.05534858,Entire home/apt,76
99,Marigny,29.96729873,-90.05220394,Private room,331
129,Marigny,29.96683333,-90.05626835,Private room,207
175,Marigny,29.96768361,-90.05743245,Entire home/apt,355
135,Marigny,29.96341241,-90.05933847,Entire home/apt,356
79,Marigny,29.96464503,-90.05522406,Private room,137
112,Marigny,29.96759844,-90.05237535,Entire home/apt,234
85,Marigny,29.96531967,-90.05168432,Private room,307
40,Marigny,29.96617423,-90.05347214,Private room,4
115,Marigny,29.96696838,-90.05383643,Entire home/apt,341
135,Marigny,29.96588233,-90.06297306,Entire home/apt,312
199,Marigny,29.96601476,-90.06178101,Entire home/apt,293
95,Marigny,29.96478542,-90.05258916,Entire home/apt,113
450,Marigny,29.9640407,-90.05815697,Entire home/apt,322
150,Marigny,29.96763685,-90.05908731,Private room,0
85,Marigny,29.96714665,-90.05954047,Private room,0
85,Marigny,29.9660234,-90.05766353,Private room,355
119,Marigny,29.96830382,-90.05814414,Entire home/apt,342
99,Marigny,29.96478771,-90.05410146,Entire home/apt,14
190,Marigny,29.96278318,-90.05668493,Private room,158
159,Marigny,29.96750325,-90.0567181,Private room,259
190,Marigny,29.96310215,-90.05705706,Private room,160
150,Marigny,29.9631306,-90.05769996,Private room,351
100,Marigny,29.9661976,-90.05927499,Private room,0
95,Marigny,29.96701277,-90.05615541,Private room,365
150,Marigny,29.96228366,-90.05799917,Entire home/apt,13
118,Marigny,29.96518594,-90.0571467,Entire home/apt,225
102,Marigny,29.96895339,-90.05179397,Entire home/apt,262
250,Marigny,29.96600862,-90.0608129,Entire home/apt,360
1000,Marigny,29.96609159,-90.05772856,Private room,365
90,Marigny,29.96855968,-90.0564254,Private room,2
100,Marigny,29.96836276,-90.05666893,Private room,365
135,Marigny,29.96565545,-90.05553199,Private room,149
189,Marigny,29.96533288,-90.05449144,Entire home/apt,342
130,Marigny,29.96564027,-90.05851508,Entire home/apt,0
90,Marigny,29.96738753,-90.05447468,Private room,358
140,Marigny,29.96528614,-90.0593832,Entire home/apt,331
450,Marigny,29.96594213,-90.05992385,Entire home/apt,338
175,Marigny,29.9629519,-90.05669292,Entire home/apt,151
500,Marigny,29.96441803,-90.0612648,Entire home/apt,365
295,Marigny,29.9646037,-90.0547443,Entire home/apt,311
375,Marigny,29.96664098,-90.0541736,Entire home/apt,365
400,Marigny,29.96784389,-90.05955734,Entire home/apt,339
288,Marigny,29.96794758,-90.05441624,Entire home/apt,290
150,Marigny,29.96656312,-90.06249266,Private room,105
250,Marigny,29.96557503,-90.06121352,Entire home/apt,365
180,Marigny,29.96629271,-90.05184297,Entire home/apt,0
120,Marigny,29.96531351,-90.0603795,Entire home/apt,59
288,Marigny,29.96849848,-90.05541576,Entire home/apt,63
1200,Marigny,29.96393329,-90.05830084,Entire home/apt,323
150,Marigny,29.96835733,-90.05150018,Entire home/apt,0
800,Marigny,29.96662789,-90.05864221,Entire home/apt,239
38,Marigny,29.96866688,-90.05394881,Shared room,147
89,Marigny,29.96865383,-90.05533563,Entire home/apt,339
125,Marigny,29.96001279,-90.05313592,Entire home/apt,356
30,Marigny,29.9676449,-90.05081779,Private room,164
169,Marigny,29.96807506,-90.05662512,Entire home/apt,222
65,Marigny,29.96549436,-90.06045307,Entire home/apt,37
119,Marigny,29.96614249,-90.06218769,Entire home/apt,353
215,Marigny,29.9624863,-90.05819007,Entire home/apt,328
79,Marigny,29.9657402,-90.0551044,Private room,140
79,Marigny,29.96389543,-90.05937061,Private room,96
150,Marigny,29.96478453,-90.05886735,Entire home/apt,293
82,Marigny,29.96877524,-90.05538847,Entire home/apt,135
150,Marigny,29.96687135,-90.06128674,Private room,365
370,Marigny,29.96486998,-90.06004115,Entire home/apt,168
195,Marigny,29.96846716,-90.05071381,Entire home/apt,354
125,Marigny,29.96510595,-90.06148284,Entire home/apt,267
250,Marigny,29.96633661,-90.06172977,Entire home/apt,365
325,Marigny,29.96719295,-90.05485724,Entire home/apt,170
245,Marigny,29.96753627,-90.05659677,Entire home/apt,365
85,Marigny,29.96860856,-90.05372983,Private room,2
105,Marigny,29.96731582,-90.053005,Entire home/apt,90
190,Marigny,29.96510609,-90.0584129,Entire home/apt,170
295,Marigny,29.96715869,-90.05191996,Entire home/apt,0
129,Marigny,29.96655275,-90.0575252,Private room,207
120,Marigny,29.96646059,-90.05947959,Private room,365
125,Marigny,29.96408471,-90.0594055,Entire home/apt,357
215,Marigny,29.9644672,-90.06029102,Entire home/apt,360
115,Marigny,29.96652128,-90.05826607,Entire home/apt,125
150,Marigny,29.96302773,-90.05499906,Entire home/apt,332
105,Marigny,29.96557676,-90.05468458,Entire home/apt,312
200,Marigny,29.96257507,-90.05498174,Entire home/apt,363
255,Marigny,29.96303731,-90.05859265,Entire home/apt,360
99,Marigny,29.96745119,-90.05224228,Private room,0
119,Marigny,29.96683641,-90.05630332,Private room,202
95,Marigny,29.96593482,-90.05495391,Private room,33
149,Marigny,29.9684853,-90.05682296,Private room,245
190,Marigny,29.96370952,-90.05870289,Entire home/apt,163
76,Marigny,29.96670869,-90.05981155,Private room,32
175,Marigny,29.96385189,-90.05646516,Entire home/apt,325
90,Marigny,29.96565992,-90.05958242,Private room,18
188,Marigny,29.96716262,-90.05490106,Shared room,365
72,Marigny,29.96767686,-90.05151237,Private room,329
95,Marigny,29.96662523,-90.05229042,Private room,317
190,Marigny,29.96482689,-90.0591611,Entire home/apt,160
200,Marigny,29.96476301,-90.05785549,Entire home/apt,241
100,Marigny,29.96714294,-90.05880634,Entire home/apt,0
190,Marigny,29.96378004,-90.05912019,Entire home/apt,162
85,Marigny,29.96771508,-90.06018627,Private room,244
85,Marigny,29.96620425,-90.05901628,Private room,124
125,Marigny,29.96325599,-90.05739507,Entire home/apt,127
175,Marigny,29.96831621,-90.05758361,Private room,365
118,Marigny,29.96600511,-90.05749458,Entire home/apt,0
300,Marigny,29.9643291,-90.05522688,Entire home/apt,315
215,Marigny,29.9643099,-90.06051177,Entire home/apt,360
110,Marigny,29.96086748,-90.05589693,Entire home/apt,0
99,Marigny,29.96356641,-90.05853159,Entire home/apt,57
400,Marigny,29.96639046,-90.05651581,Entire home/apt,174
200,Marigny,29.96505873,-90.05860075,Entire home/apt,361
200,Marigny,29.96307369,-90.05852274,Entire home/apt,165
600,Marigny,29.96640519,-90.05989401,Entire home/apt,285
120,Marigny,29.96665642,-90.05929749,Entire home/apt,298
125,Marigny,29.96739795,-90.05915217,Entire home/apt,89
135,Marigny,29.9632776,-90.0585227,Entire home/apt,170
50,Marigny,29.96695416,-90.05205634,Shared room,74
58,Marigny,29.96784718,-90.05534064,Private room,168
150,Marigny,29.96565903,-90.05962374,Entire home/apt,361
320,Marigny,29.96669343,-90.05967616,Entire home/apt,172
118,Marigny,29.96556807,-90.05531293,Entire home/apt,4
100,Marigny,29.96816072,-90.05766985,Entire home/apt,318
200,Marigny,29.96616621,-90.05774599,Private room,365
90,Marigny,29.96615855,-90.06074148,Private room,0
200,Marigny,29.96546463,-90.06022002,Entire home/apt,203
175,Marigny,29.96494467,-90.05183356,Entire home/apt,357
170,Marigny,29.96770882,-90.05449771,Entire home/apt,164
99,Marigny,29.96796895,-90.05620086,Private room,78
400,Marigny,29.9663708,-90.05474891,Entire home/apt,201
150,Marigny,29.96606876,-90.05185792,Private room,0
500,Marigny,29.96554781,-90.05879614,Entire home/apt,82
100,Marigny,29.96524258,-90.06077651,Entire home/apt,334
160,Marigny,29.96272358,-90.05669347,Private room,157
99,Marigny,29.9663967,-90.05448247,Private room,350
300,Marigny,29.96530205,-90.06139678,Entire home/apt,352
49,Marigny,29.96593732,-90.05517068,Private room,31
250,Marigny,29.96419216,-90.05501952,Entire home/apt,346
165,Marigny,29.96595353,-90.05689648,Entire home/apt,70
195,Marigny,29.96720306,-90.0523194,Entire home/apt,74
100,Marigny,29.96576221,-90.05327214,Private room,68
475,Marigny,29.96681403,-90.0548264,Entire home/apt,342
200,Marigny,29.96581973,-90.06121821,Entire home/apt,188
90,Marigny,29.96491289,-90.05268064,Private room,89
275,Marigny,29.96766274,-90.05413123,Entire home/apt,363
156,Marigny,29.96827304,-90.052599,Entire home/apt,342
125,Marigny,29.96612287,-90.06170766,Entire home/apt,328
250,Marigny,29.96535455,-90.05823343,Entire home/apt,312
155,Marigny,29.96316592,-90.05812908,Entire home/apt,239
119,Marigny,29.96571495,-90.05258708,Entire home/apt,288
350,Marigny,29.96358981,-90.05716467,Entire home/apt,282
199,Marigny,29.96491049,-90.05877471,Entire home/apt,364
199,Marigny,29.96463728,-90.05744674,Private room,365
225,Marigny,29.96664678,-90.06106838,Entire home/apt,329
140,Marigny,29.96415436,-90.05990569,Entire home/apt,312
125,Marigny,29.96608671,-90.05745626,Private room,361
200,Marigny,29.96320032,-90.05900856,Entire home/apt,195
135,Marigny,29.96758822,-90.05816761,Entire home/apt,339
129,Marigny,29.9630028,-90.05450197,Entire home/apt,314
125,Marigny,29.96511295,-90.05297254,Entire home/apt,340
115,Marigny,29.96588125,-90.05710759,Entire home/apt,88
120,Marigny,29.96631782,-90.06233882,Entire home/apt,300
200,Marigny,29.96521355,-90.05870859,Entire home/apt,78
350,Marigny,29.96787599,-90.05995473,Entire home/apt,354
279,Marigny,29.96394776,-90.05421334,Private room,0
200,Marigny,29.96397141,-90.05300293,Entire home/apt,365
475,Marigny,29.96556121,-90.05916848,Entire home/apt,320
200,Marigny,29.96090665,-90.0562392,Entire home/apt,0
250,Marigny,29.96332798,-90.05895122,Entire home/apt,235
85,Marigny,29.96669024,-90.05640469,Private room,365
850,Marigny,29.96499817,-90.0608058,Entire home/apt,264
100,Marigny,29.96301817,-90.05667827,Entire home/apt,287
200,Marigny,29.96347238,-90.05728136,Entire home/apt,348
569,Marigny,29.96464716,-90.05645225,Entire home/apt,311
90,Marigny,29.96579895,-90.06143143,Private room,81
175,Marigny,29.96603006,-90.06320947,Private room,39
79,Marigny,29.96530771,-90.05488519,Private room,207
40,Marigny,29.9665688,-90.05189973,Private room,237
80,Marigny,29.96690579,-90.06124466,Private room,332
110,Marigny,29.9665005,-90.0604772,Entire home/apt,331
144,Marigny,29.96745344,-90.05808113,Entire home/apt,0
350,Marigny,29.96705918,-90.0589401,Entire home/apt,361
80,Marigny,29.96653762,-90.05413839,Entire home/apt,327
149,Marigny,29.96593892,-90.05448216,Entire home/apt,57
200,Marigny,29.96305442,-90.05899862,Entire home/apt,358
500,Marigny,29.96773191,-90.05193938,Entire home/apt,274
350,Marigny,29.96546633,-90.06192741,Entire home/apt,365
1500,Marigny,29.96451226,-90.05850301,Entire home/apt,320
220,Marigny,29.96528826,-90.06119601,Entire home/apt,275
93,Marigny,29.96489471,-90.05347166,Entire home/apt,332
130,Marlyville - Fontainbleau,29.95332261,-90.12075205,Entire home/apt,333
80,Marlyville - Fontainbleau,29.95304034,-90.1154339,Private room,365
185,Marlyville - Fontainbleau,29.94779629,-90.11077457,Entire home/apt,348
200,Marlyville - Fontainbleau,29.95391665,-90.12104283,Entire home/apt,0
140,Marlyville - Fontainbleau,29.95282514,-90.11246057,Entire home/apt,153
150,Marlyville - Fontainbleau,29.94707954,-90.11202154,Entire home/apt,365
225,Marlyville - Fontainbleau,29.95718387,-90.11820739,Entire home/apt,23
250,Marlyville - Fontainbleau,29.95355478,-90.12137381,Entire home/apt,175
80,Marlyville - Fontainbleau,29.94604064,-90.1092826,Private room,365
174,Marlyville - Fontainbleau,29.94890022,-90.11037219,Entire home/apt,24
70,Marlyville - Fontainbleau,29.9493042,-90.11236871,Private room,241
